filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,ValueExtraversion,ValueAgreeableness,ValueConscientiousness,ValueNeurotisicm,ValueOpenness
1-GgVRmAEoo.002,0.4039440184210953,0.018798409029841427,2712.656109430896,2135.1488358567435,4816.842065268005,0.17825499275662252,-352.25386112373627,78.1323308554761,-35.78234729662871,12.126676263257124,-6.962022091392512,-5.530084902408404,-7.465463653265602,-14.613824579376654,-12.235967124570427,0.3633661988078925,-10.067197556188145,2.3599979093931718,-7.354458056039783,1.8591518361710568,-4.3665041696298665,-4.7977824525986525,-6.207287625925517,-7.727531140053673,-10.032757264541146,-3.2923228795034287,0.6822429906542057,0.7582417582417582,0.6893203883495147,0.7291666666666667,0.7111111111111109
IwfA-squ7Oo.004,0.3239631742799498,0.025254277512431145,3056.556482661317,2217.758404247325,4950.069846854305,0.2121776050289735,-374.3339336884992,67.13432482149257,-4.411272126686355,-8.062864115284203,-3.7426037938807286,-6.022713373691538,-16.057294958216026,-7.3734214056834,-14.751795125629515,-6.92422010736574,-4.944287058617395,1.2084188774601972,-9.11119075932842,-2.6047453918922128,-2.124248606470152,-7.199820175032543,-2.8847303836267737,-0.7201939424823008,-12.1531077703443,-5.251218494841429,0.588785046728972,0.6813186813186812,0.5436893203883495,0.59375,0.7999999999999998
CyzKot0CNyU.000,0.2978494036323781,0.008774122223258018,2451.2669086320675,2550.8928548948693,5237.167338188121,0.09257133433360927,-401.546584434144,84.73139541100973,-6.059080074416896,10.009255587987843,-3.706301211078064,4.0207204114850565,-10.346865837510158,-13.069932338603072,-17.472247544811214,-3.7605686807753833,-12.397370380172285,-5.248654925430085,-14.893690742586296,-11.76808690917549,-12.472740151176346,-10.636907633574443,-19.975267694875555,-13.627674641083315,-14.158711547813835,-4.381708745167494,0.3177570093457944,0.23076923076923075,0.4077669902912622,0.5,0.38888888888888895
twO6ceVTuII.002,0.3693833474092743,0.0222825538367033,1363.2203558062665,1786.2387984391528,2531.6843601252067,0.05166080298013245,-378.2118920497323,150.82951794032857,-7.651801969537464,8.503083705976488,17.776264708019102,-2.5559617891391486,8.557375508350951,7.834020890405866,-13.858765875574779,-6.894287217469424,9.951628036478516,4.467679868365822,-4.704765639282972,6.31184693601208,-4.063613320887503,3.1006863781922425,-5.526318698410708,3.681897711640008,-10.734797507026038,0.9779961483808676,0.42056074766355134,0.6373626373626373,0.3980582524271845,0.4375,0.5222222222222223
WuHLxhCSnGs.004,0.42310143393908334,0.021522222086787224,2063.190309624492,2328.7858609911177,4152.41440526697,0.10094002224751657,-319.3489483540234,109.41718642841423,13.43612746342684,21.725270641140146,3.0075981173040125,-2.429935588292898,-12.053463518025039,-2.517023594238518,-4.351844021275569,-3.743514013809602,2.113493470424078,-0.4405832126265708,-7.51747937024459,1.2619799063770971,-2.164280422064928,3.3694642228878746,-7.7973986947174865,1.9356123402339407,-4.580683535921519,0.9025251968922744,0.2897196261682243,0.5274725274725274,0.35922330097087385,0.375,0.5222222222222223
Sdqg-jn_tBk.004,0.47671543120829096,0.11226131021976472,2302.354170747125,2541.012564244089,4722.010409121482,0.11316968905215233,-169.44787671244498,112.26021111101143,40.47182133993689,0.11667638024341907,4.679887715645998,9.517188666088497,-20.978788779902185,4.291463547872453,-18.07021381685644,4.076714972943574,-2.4983216395840246,-1.0967165055108126,-10.069601793538274,1.5504066820791595,-1.6685053444436664,-0.12475288673939093,-5.074625303392427,1.5211222334348933,-7.508347514690512,-1.2325274543405826,0.4766355140186917,0.7032967032967032,0.7184466019417477,0.5833333333333333,0.5222222222222223
UKHSKkb0V1o.004,0.3456098058307889,0.1639062464237213,2664.0650529469312,2445.5348673547205,5028.466392668667,0.14198636692880795,-95.98619224494702,86.21919996003206,-11.53563536897656,16.616071880428624,6.5303598428234535,-20.41519060745485,-7.093042333065733,-1.434924254362739,-16.454032081554992,-2.2383133306274474,-11.799195144517373,-5.840939130348461,-7.173072246012348,-3.5962230656404746,-9.638037238318876,4.4633459369268165,-11.727868800181033,2.460475620941604,2.2376825774627256,-6.605693107373147,0.5700934579439253,0.6263736263736264,0.5631067961165048,0.7395833333333331,0.6777777777777777
0gv5Z0qt2jc.002,0.4648813487022069,0.0039534224197268495,2046.188800520761,1883.8997873257392,3667.810381958816,0.12797495860927152,-547.7071636364238,125.59458212505962,-44.46376735736026,5.3201657989651885,-0.4082354247560745,-12.552457115200633,4.528001414902186,-19.559559571859065,-3.4583037969059176,-1.7642663737301338,-10.505276738818123,-10.29168873348932,-3.097857364949343,-10.1353447405291,-2.329285614241424,-5.298171721427509,-10.260553647047727,-7.211346856769757,-4.933719829139449,-3.1065538599863167,0.16822429906542055,0.2857142857142857,0.3300970873786408,0.25,0.2
siEnTktB4lQ.004,0.4074182219415644,0.006826664321124554,1871.8046592233732,2166.239107269333,3831.056304325331,0.08489303083609273,-505.9769458687596,122.65917882146906,8.930157639899841,14.690804012237908,6.334844500660607,-3.6730026534670137,-11.962400617262269,-15.458034978321304,4.321956259418644,-0.7748045969897955,-16.79985263415073,8.10340366234948,-6.255991972883961,-0.4976955602604899,1.9087871187244243,-4.943120746197653,-3.3621188873356456,-0.8278583646605726,-4.084466357085724,-1.4177358975766972,0.3644859813084113,0.4175824175824176,0.4660194174757281,0.35416666666666663,0.5
XYt6WL-l7do.001,0.44240493970272426,0.09513608366250992,2866.667761723228,2452.9750602908302,5476.1003304790975,0.1467657026076159,-126.02854318209005,67.92503567019921,-6.5044797102491785,44.50829317550314,1.499390086768083,5.507406369148698,-7.255835236155223,-1.520969900511887,-11.653490023579536,7.506481099504121,-12.89458153427222,1.3616901257675358,-2.698215539606681,1.9271115124996483,-0.6153384892990864,2.461296130892711,-7.976355237002642,5.5462817168662335,-1.5892908910361672,1.1175465477799522,0.4953271028037384,0.6153846153846153,0.7281553398058251,0.6875,0.5777777777777777
omQ5CGXJKS8.002,0.36347738241701744,0.0759640485048294,2839.3550760648554,2136.3981193743602,4906.860836610099,0.1909018004966888,-207.3311339759311,78.11584520671506,-31.86590838100545,8.912758041709003,-15.699512722545832,-8.63454307653417,-15.157418744627385,-16.169776455764893,-8.950375719875103,-3.2389113055442937,-15.919917024369235,2.0306301184033733,-18.003677715100213,4.547230122979489,-10.126074950388473,-3.77612250541617,-0.2280298009910514,-5.41179051504525,-6.389368075811597,1.5807909824139956,0.8130841121495328,0.6483516483516484,0.6407766990291262,0.8020833333333333,0.8777777777777775
QiPb8vlGDFo.002,0.3705183449553292,0.04161746427416802,2412.081460535259,2176.5858722870244,4385.215425807121,0.14191846026490065,-269.69857558694883,95.6845741262054,-18.537675345525557,2.3325908690038086,-2.7732688358632305,3.2108435343169863,-11.538073825702964,-6.420640321334751,-9.605797753279925,-0.3729672968507871,-6.010489359270196,2.8184990653737034,-7.935192035703717,3.2154990804425814,-4.720286118094972,-3.1140302333743013,-3.6019457538970334,-1.1431115999470696,-2.164271651730433,-3.623806913092035,0.588785046728972,0.5494505494505494,0.4757281553398058,0.53125,0.4444444444444445
FSBBbxNi0iU.005,0.28775564352068794,0.02771012112498284,2431.966193931979,2147.223515523181,4408.994641840854,0.14367433257450332,-327.8906445457155,81.86571085228547,-15.156927122555814,16.099065267156092,-13.342725753543947,-11.982559682600375,-6.83425733497073,-4.6307616649419145,-16.8921605099219,0.04968434295630972,-14.59941607261966,-1.8101575869995643,-8.481999496450438,-4.735870483936402,-3.3023498091195584,-6.873554593529586,-2.938711037396004,4.099140900411589,-8.223665610554098,-0.3160491396980317,0.4485981308411215,0.5604395604395604,0.6990291262135921,0.6666666666666667,0.5444444444444444
OgPC4wnLJR0.005,0.3067474631405453,0.0457991398870945,2290.716345612001,1796.8597355660227,3919.720337722475,0.14651671150662252,-301.44044962149025,92.52837419653635,-45.92965242135982,11.045295996275813,-10.13866048151309,-11.591331575965967,-7.963677446963294,-21.72465378888619,-12.46851653497657,3.5414294122692014,-11.366645816257744,-9.295924263795797,-11.47405980497544,-8.30201838372419,3.1221769248512854,-11.287608340388232,-12.407673711727435,-0.5370326694279427,-8.301115214316567,-6.192711307166385,0.2710280373831776,0.2747252747252747,0.2038834951456311,0.1875,0.2777777777777777
nEm44UpCKmA.000,0.3033747373578129,0.013695019297301773,2659.1854410456117,1986.4086478752395,4619.656392280629,0.1637617704884106,-398.9815370003732,78.88336773273053,-25.28685973627477,22.74559452535495,-21.339415939023922,-12.557595112935331,-17.94383883280535,-16.192677118241278,-18.50869876418241,-5.356423463213613,-15.8423801772752,-5.788491929749099,-17.075360819641887,3.230234524800322,-4.383973387195366,-8.537942671046133,-1.952704620850049,-2.0011234010005166,-5.006347009272908,-3.560375311483437,0.4018691588785047,0.4285714285714285,0.5533980582524272,0.4479166666666666,0.4111111111111112
kp3c66Igyr8.005,0.4383742962482382,0.2225600779056549,912.8104880546222,1490.3489075894772,1970.0028779490895,0.02556847578642384,-176.54833480981094,163.19794117213473,17.461464595369755,39.182079825683466,3.1010701796241635,13.795838271534185,11.893065408047025,16.03411919215323,3.9854671459218514,9.044309365170603,2.5417184538555,1.6835584059881894,-1.7950107505975823,5.980983368190088,8.112054635110736,3.7025019018998657,1.2022627551846568,2.9436789789745337,2.767454125530896,-2.570277110346938,0.8317757009345795,0.7912087912087908,0.5922330097087379,0.8229166666666667,0.7666666666666666
nLuAoNAOGcQ.000,0.3431419347762185,0.08303428441286087,2258.784335300593,1898.0858841598251,3973.981157517591,0.14174222630380795,-192.41794442383446,113.97160477727124,-37.43284445489884,26.01760253401575,2.098879264499921,-25.04170493182147,-4.574913746492332,-7.082640615180467,-2.7412847748781557,4.576439497725712,-20.891698853864924,3.8488422671574063,-12.095051081982891,1.000519124518145,2.580462961845732,-2.6175693010612657,-4.547845562243729,6.235459016314176,-7.860012265613973,-6.36873627767176,0.8037383177570094,0.8021978021978021,0.7864077669902914,0.6979166666666666,0.922222222222222
fSDA4eEyGHk.000,0.3065698601558373,0.04142564162611962,2733.0962699957768,2312.762119712017,4930.4974486496285,0.16757586144453646,-300.1946061849887,77.05598323989821,-14.823826058654664,2.8294465515871585,-2.7377652361389884,-17.208105228445007,-20.29920314132148,-19.969081640043363,-40.15002714433742,-9.93497613783244,4.801424996232593,-3.86949635271194,-2.8452639376523465,-3.0628279195247035,-13.098770925149953,2.3029167377811843,-15.618365660533467,-4.367972128440835,-1.3268580241665655,-5.448004048827465,0.5046728971962618,0.7582417582417582,0.5922330097087379,0.6145833333333333,0.5333333333333333
oLO05QNhhGg.003,0.3525898787648582,0.019244179129600525,3431.777863765496,2777.001521777266,6622.4225378983865,0.2075082134726821,-324.28284554219573,56.64940654009562,-1.3314952420498116,-5.514977630371214,-1.5026122325153255,-14.229325163805573,-15.792162915305418,-12.503114268482086,-20.946605878148112,1.699780686980458,-9.566605902332224,-2.0996419689443604,-4.8268736101830765,-4.183515719222572,-0.2520250440881717,-12.846107733821045,-5.432403876658473,-1.8557039975961882,-4.894743756567008,-0.7549330556468435,0.22429906542056074,0.3736263736263736,0.5728155339805825,0.4166666666666666,0.33333333333333337
Bije9nsMl7M.000,0.3682100212411638,0.12767422199249268,3296.113768304155,2467.96527401752,6385.129491540772,0.18898101200331127,-166.13648783653218,49.3555687724935,-10.129630528520998,31.410572101564732,-3.707747553551304,0.4590235367249872,-37.10740646271946,15.877801985907526,-29.519149389589977,14.818799642256662,-5.296389968616792,-0.6634996958126235,1.3598597086069515,-3.9633704588893504,3.880898615171457,2.7080814161446427,-5.959719186307956,1.347382959065136,-0.6737856932917184,-6.058909285412768,0.5607476635514019,0.7032967032967032,0.5145631067961165,0.42708333333333337,0.7
3VTL2kFt17M.000,0.3395499680301261,0.03572618216276169,2003.6555045854889,1906.9016566268522,3434.1537374534355,0.10986166442466888,-319.9508762390828,111.22984329986919,-16.916388102524635,9.629282939707867,4.4071350857232,-5.8617306249144665,-3.0372779669972445,1.2458688071203503,6.827594635406383,6.258007579369006,-10.150622352987947,9.286598779849392,0.2759522694314363,13.520881356256867,3.8006340271605614,-3.0267794413157416,0.7127742755116266,6.823970412264531,1.1176383667878966,0.4667595360280547,0.5981308411214954,0.6373626373626373,0.5242718446601942,0.6979166666666666,0.7333333333333331
4kIHxR6s1L4.001,0.32746216990657057,0.040946852415800095,2308.2457040653303,2224.8271431273024,4360.4736328125,0.11362240014486755,-247.79081602366955,101.01926237725124,-12.604536080492,26.948073030439833,11.36886527217464,-11.6599116498491,-5.430672725517382,-4.6190929622774295,-4.270393794852677,1.4855801388296042,-16.136439861981422,1.8656649262714489,-7.872596906947398,-0.2393601050866511,-0.17449831473922714,3.5767588330351727,-13.455282676450643,7.088323619077302,-0.003582414612532844,-2.6868433937764693,0.6822429906542057,0.7692307692307689,0.5922330097087379,0.6354166666666666,0.6888888888888889
MuYYY3XaJ7Q.005,0.3283451900988194,0.04984189569950104,1589.6471365847738,1750.4220897122382,3039.425881493171,0.06808613151903974,-267.88697332834187,128.01253243433055,-25.850141767761738,25.63432644253735,2.2440881879857977,4.340626316244989,3.527095455044933,2.867126824893888,-10.275181257129217,10.800684879141786,-0.8362844031190341,8.181970601291821,2.7640710104285686,3.7320346840234513,1.2245714794570055,1.071122022412495,-6.84176684606909,7.4082768345272765,-4.444373518003799,-0.4477992545278679,0.8037383177570094,0.7802197802197802,0.7184466019417477,0.8333333333333333,0.8888888888888891
GTmHSF6vNWc.002,0.3451738398439441,0.11521653831005095,2576.5273761583035,2043.4072431248176,4576.625637029179,0.16468012727649006,-138.26946811462506,97.20638015858074,-30.911967736799802,24.749834787969338,-0.9150667092400192,-5.268719592973012,-14.680139937762348,-10.650494348641523,-6.280071456245465,-3.6657057311931007,-9.48145277380351,8.257402190965479,-7.120007228756165,3.413535586572826,-2.2181965332311004,-3.719658065514954,0.6176264228389787,0.21319162957411825,-6.999501749004702,1.3054186948189914,0.5607476635514019,0.5274725274725274,0.5533980582524272,0.6145833333333333,0.7222222222222221
LKBoLbWHJYI.003,0.379320595812077,0.102373406291008,2618.882677127729,2117.703941241743,4714.238491437293,0.17464947226821192,-138.1983912773017,91.60376810725272,-48.83300804780517,7.203352267839074,-9.258611002547292,-7.474499326455753,-6.522081608498271,-14.72826123676658,-11.964699329537751,-4.4455276419289165,-13.021829562442925,-0.6866929833813759,-9.961094146326248,1.9695676802669562,-5.947131762742963,0.5053404146731527,-4.316474754820528,-2.587296579650184,-8.534368980079236,-1.5385217890229173,0.5327102803738318,0.5054945054945055,0.5339805825242718,0.6145833333333333,0.7333333333333331
wr4dP9MuHME.004,0.32041651599066145,0.09463594108819964,1629.9541819637327,1518.0207971218674,2946.3767752742133,0.09142338834850994,-212.20082677769474,133.61586639866388,-49.67120779194946,34.474994716753145,-7.043667313584825,-7.153263291115542,-5.859957614160646,-11.251387100671185,-5.01989357897511,-7.810519731792357,-0.8411559900337499,3.128169528834886,-1.2763654350963207,2.3091000847963996,2.3861015179543776,-5.783783605485548,-1.2883924936469136,-4.121319479237862,-7.9564544672589195,-3.8390577278316393,0.5140186915887851,0.7252747252747253,0.5339805825242718,0.5416666666666666,0.7333333333333331
xA3GCTL5o-k.000,0.4540851752641147,0.010818427428603172,2291.021426476119,1981.4440197987533,4212.201129837541,0.1628660492549669,-529.4837977120889,93.8380188911835,15.852080619764845,-2.8995170422769827,6.661687143261782,-2.8466021803841426,-16.933061066927152,-11.974582162324552,-10.718846406207886,-9.538190059031132,-9.703989086579027,-0.9885718500668564,-8.14049409113981,-5.129555502123131,-5.63738846728562,-3.5227479112835387,-4.976701738604124,-6.1951319537688185,-2.2689240950603446,-0.20784306834543412,0.2710280373831776,0.3626373626373626,0.2815533980582524,0.39583333333333337,0.4555555555555556
xmD4FKMq2rk.000,0.3950999377708379,0.04158395901322365,2457.17489261649,2530.6722327329626,4774.346074994826,0.13343336092715233,-262.64242627626203,97.24784065989078,0.6039848038600255,7.462284354868571,17.181751031546778,1.3536061609509942,-4.962160083767347,-14.306991415933636,-12.905029240266463,-4.522857934532971,-11.865781049613974,-4.008118964308569,-10.638545541840829,-0.8822071715100847,-2.7532486137492915,-0.6062317735150651,-6.317470322843428,1.828406333519423,-5.201222125482562,5.6699565292784575,0.42056074766355134,0.6813186813186812,0.4077669902912622,0.46875,0.38888888888888895
2TMl5EMrdVI.005,0.41218013995191344,0.006043248809874058,2945.587445220068,2705.401025961317,6024.947453176738,0.16125730805049668,-422.4737092921464,66.96139486774531,-6.500709607109612,9.47303952537577,-4.781013096158597,-0.2374615307408819,-7.767134195487107,-10.624978873782457,-11.212043120536816,-5.418083899818739,-8.87901389293358,4.234644604415689,-6.034557541819412,0.19742100367538795,-3.6530943606822963,1.4334036845010136,-3.093477097801162,3.3313014067874462,-2.2331141747753844,1.379812906143155,0.35514018691588783,0.4725274725274725,0.5631067961165048,0.3125,0.32222222222222224
IlbODduDCb4.000,0.4439879260857598,0.008403601124882698,3131.094173322098,2473.3967381222337,5762.235244852028,0.19523974286009926,-397.8277364165401,63.64540124862732,-12.780081573727578,12.996973640012262,5.662291505820702,1.5550408805268487,-13.634318326262774,7.461813218325284,-18.99705090425689,4.210998354150759,-9.667637990045435,0.3784655021381969,1.2069292323003873,6.3859878061356925,-5.415197706075019,6.081363640854646,-6.5594372963083485,0.8579355003820963,-2.890894829124832,-2.7629080929085394,0.4112149532710281,0.5274725274725274,0.4660194174757281,0.4791666666666666,0.4111111111111112
kAbMWBsPKR4.002,0.36775228381479175,0.08079881221055983,2041.2585271918285,2069.1486604590773,3661.71406120654,0.10764499689569536,-178.4652718631802,116.506002975792,-11.709315724651857,9.086258619400963,-9.512482897350301,-0.6950513770596712,1.3538687485726624,1.8162087801800413,-4.464828229010776,2.1651058681227067,-5.223410677136772,0.03019012797028332,-6.812785305477027,1.9750010312930424,-4.841081093526464,5.181303462528458,0.6778138715885795,4.725341493068381,-6.2205229023385975,0.07228441188879274,0.7570093457943926,0.7032967032967032,0.7087378640776699,0.7083333333333334,0.7999999999999998
rJgbslC72gw.003,0.3648115661735015,0.01860617846250534,2548.689740746185,2243.9367708194586,4493.273602416184,0.15121843956953646,-396.3103114389292,92.68258633507364,6.80027426091034,3.6121713190626985,5.339095977271785,-0.612377586828624,-14.233908039377322,1.0267303835141954,-10.611962939551617,-2.1231588580041243,-14.337099717728126,-5.032930026608026,-11.814244900061558,-6.9658125856267725,-3.1098071948032437,-11.940020566155225,-5.212430875849536,1.3879466037066859,-13.707236246791279,-0.8184988865874334,0.3831775700934579,0.4945054945054945,0.36893203883495146,0.32291666666666663,0.4
ztyBhnjtrz0.003,0.3937590513656138,0.02938842214643955,1915.6879239669784,1969.9746928427985,3799.5764726045118,0.10184544443294702,-412.09904562220527,127.22360707776426,-6.839591872908013,-2.7263378962946216,11.650067099905634,-11.537558486396232,-17.55427913177129,-5.8093589055491375,-13.927219087597113,-4.329257126315706,-3.6347761620159136,-4.433798326472278,-13.638716238864045,-2.7476733407963425,2.1806968146690124,-5.08122773340876,-10.018976542794777,-0.1498263899935994,-4.475526686631966,-5.1391748955960335,0.5607476635514019,0.5934065934065933,0.3980582524271845,0.21875,0.5
HhC2cGFFZeY.001,0.4345557535197632,0.029688870534300808,2202.844917258245,2415.616369938041,4694.345234245654,0.09551233961092716,-273.5294054162222,102.6442117572428,2.8085369196299435,14.32390951894132,-5.762011202461202,7.764175212331204,-0.8704001719964982,7.307117928917737,-2.9260256202794754,4.477674629626266,-0.09789513043337147,5.320638817872166,-2.6737153118579866,3.7588988389142215,-1.9950358420386247,2.378992164215803,-6.875832607300072,-1.9034182714681904,-8.112467806121439,-4.1816550629379545,0.18691588785046728,0.4175824175824176,0.3009708737864077,0.2395833333333333,0.2888888888888889
AFvUxDwJB84.002,0.2821430389994608,0.024428177624940872,2111.979167773863,2237.773638642406,4034.552204056291,0.10357383071192053,-369.99819047216835,90.16108865624037,-2.8339540559549157,6.320125792477268,-2.644781681894932,-9.198555346344431,-23.378022805298578,-10.488409708646932,-15.80850686936073,-6.667539396158031,-15.817204025818947,-2.1688482070173216,-12.411900146278873,-3.907844488495976,-7.921210474814428,-8.47443374705877,-7.688755421136825,-3.2027924558986665,-5.578021644427189,-7.3908836513552725,0.3644859813084113,0.5824175824175825,0.5825242718446602,0.46875,0.43333333333333335
9a-3LrB7cDI.005,0.3788140672629821,0.0664374902844429,1644.8626699964982,1704.6558823663433,3033.4008627379967,0.09202484737168874,-311.01154320126506,136.75913539588518,6.1972322438007375,5.825510728973534,0.030534532233077127,3.4694247085617547,-20.574362763456122,-3.9056438506177136,-7.479573744640403,-7.471848419050874,-1.412386072711653,-0.0423329533187728,-10.395409477475424,-4.1756074968348775,-3.9204558449888034,-3.3255141471193443,-6.843520766430153,-0.4967779807044136,-1.0505630127910974,-4.435004767895881,0.4766355140186917,0.5494505494505494,0.6699029126213591,0.4791666666666666,0.4666666666666666
a38rz5AIslE.001,0.3785664246638038,0.01322773564606905,2095.064029181185,2017.8446580979885,3829.9867743687923,0.11750116411423844,-388.62957866907027,97.01024164945736,-18.53995606230396,8.09543106397566,-0.4803493722860223,-7.5834235287147775,-20.75215872569053,-9.343800849866396,-18.443223677610046,-13.619252112156206,-13.266251894202785,-10.015658692760098,-14.181499855118744,-8.869185275962462,-2.5207161074754367,1.4013661570880716,-4.535308655884165,5.761976635811275,-1.045574951511239,-4.36530338188041,0.3644859813084113,0.4615384615384615,0.6019417475728154,0.2708333333333333,0.33333333333333337
sPMNhG1Sehc.005,0.3445959031104113,0.09246355295181274,1963.324735674292,2038.1698001595,3889.951753932119,0.09750426841887418,-148.22044450023844,114.9699675994754,-22.875706447169108,24.425710101897426,-2.3509954599900027,4.265771617464822,-0.7136217618256196,1.9188819766798544,0.20151536326268546,2.0921647387079734,-5.3509655492966015,7.377497997489506,-7.207850528977593,8.664590374948148,3.2052808775306207,2.0001973208009747,-1.5217463795793933,0.2159817935202644,-6.099864814065873,-4.280849606688428,0.3364485981308412,0.4505494505494505,0.4660194174757281,0.4166666666666666,0.6333333333333333
RZOimXPTG0s.003,0.3498926370874866,0.027662618085742,2602.4950073412315,2058.7996482531194,4579.370763917633,0.16516032439983444,-322.8467055033771,91.66631223565584,-16.425272430652498,23.502149609786702,7.285433702183897,2.0599231313237842,-19.833402834235834,-18.84253572739994,-16.003448606791288,-2.353510366876881,-13.065147079090893,9.330543134019702,-7.182989333954303,-3.748862530718924,-2.4312208756908618,-15.508282458929743,-1.7173540296078127,-6.50751117714936,-11.63883822207661,2.1346966262756157,0.7196261682242993,0.7802197802197802,0.6213592233009709,0.59375,0.7222222222222221
ga_XczsO4eY.005,0.4307259695459921,0.004439030308276415,2739.377106294518,2272.5633903975463,4986.932979356374,0.15086435482201987,-457.2913740260338,54.33345939485652,-26.341464783552627,44.54371660624822,10.910705804460411,9.521367804498055,7.04631894501988,2.60395243796097,7.391157146866202,1.0253406502994729,-2.989035613353203,4.079632139912547,0.8893387670357227,3.9016470514386463,5.778149291453623,0.4283181652310991,3.587208528753965,6.343269117400148,2.4708721564304867,10.172610595330688,0.5514018691588786,0.6153846153846153,0.5631067961165048,0.625,0.6333333333333333
bLrrDM1Opu0.003,0.2886467185437697,0.08931659162044525,2768.6901991039313,2539.5868436495252,5278.985959488825,0.14015288700331127,-166.68555242062442,80.28594078779919,-17.589947529522863,15.387428568105106,-6.325948385591334,-21.70697219724053,8.879726931221743,-19.424021313355404,-6.701432377510548,-2.15824788666242,-7.994132831735704,3.7641919750317694,-13.56366604649734,2.4504571103557247,-8.89027417091503,-1.0905266561159466,-6.499052928898883,-0.7179363228142258,-12.53122279583603,-0.0038441473115832,0.5327102803738318,0.4615384615384615,0.6601941747572816,0.5625,0.6555555555555556
-NwfYYf5xLo.005,0.3106686854546296,0.12864790856838226,1861.0578689357865,1912.9231735201474,3441.283937163701,0.10562234840645696,-173.8864039738538,119.29173965409672,-12.215412213898954,22.06130603290436,-0.2807274352842384,-3.7871626654862016,-1.4859609106146396,-8.898733250827062,-7.239436174345813,4.781915418246908,-7.7782963757922765,-1.014292569258453,-0.0148770717371263,4.252669327659269,-3.364263870821865,3.0788821440502168,-4.7919928874028255,-1.295728511765167,-7.801128057014393,-5.071495081937603,0.7009345794392524,0.7252747252747253,0.6796116504854369,0.6979166666666666,0.7444444444444444
BZ3FEf_KKso.001,0.3725471901323105,0.10604795068502426,2752.3361726746466,2775.020848466613,5903.841011097889,0.12294339817880795,-143.03383649493253,77.1201786914458,5.846382628433576,25.257696575162694,12.80388782878143,-0.043633384641224585,-3.4426245797158934,-3.9980055151801412,-10.934756489756827,-0.4330490672284472,-8.938788292493372,7.9893884664061225,-5.377546625292423,0.5719889759630662,-5.889530574179366,3.918054181004704,-10.188333894954306,5.932778421407268,-5.609355658313231,2.0386854620339108,0.35514018691588783,0.31868131868131866,0.2621359223300971,0.375,0.5333333333333333
sBHv1jYmZQE.003,0.3203004681087507,0.03495824709534645,2047.7752030706101,1930.354706281172,3681.286459411217,0.11759008950745033,-321.64666417597414,106.91308113944046,-25.04036606400185,10.763981196496072,-4.332733579833983,-0.6721465386070598,-2.71679807039857,-15.007882150728536,-8.089343502263116,-5.844143120421536,-1.217103857004105,-0.6527141162474599,-7.854904304006653,-1.2181610156133156,-2.049673011337366,-8.106880410338082,-4.442231983231965,0.3828962467524125,-13.898140146340635,-9.387358848390884,0.39252336448598135,0.4945054945054945,0.4660194174757281,0.4895833333333333,0.5555555555555556
WUNXs4r_xCU.002,0.5477048283795716,0.04954246059060097,943.6955147439193,1473.2449715757846,2078.9166785233856,0.02734698365066225,-313.7435079485643,155.38775322543492,-5.165423947459803,49.53877601756611,20.71879729264353,16.463904719454238,14.752989394989786,11.333989315600808,15.451051468317935,8.613277152890682,-7.465802527318186,3.2085073393114576,5.997903232303506,6.4692079756352365,0.5728851161073097,5.819262130856526,1.3686808884900643,0.75221593610587,-1.732898691708278,-0.2166854484714828,0.5140186915887851,0.5604395604395604,0.3883495145631068,0.5208333333333334,0.43333333333333335
SgzOYog1pH4.001,0.3071564815294824,0.050467010587453835,1544.2366296080395,1680.4518447381838,2986.9832626241723,0.08138937034354304,-316.9229666129333,129.59167966556208,-10.568693935760656,26.146379472716546,10.654083337341543,-17.44840794620615,-17.681385647243225,-6.992934986436919,-18.034783937698432,-2.6274638460123905,-12.720012337454774,-4.967903684690741,-7.42921475308204,-6.985461450919014,-2.914227463187814,-1.0289893990896042,-11.23516184491207,-4.480713308327571,-0.5744278324618912,-8.627606643403594,0.588785046728972,0.6703296703296703,0.7864077669902914,0.6979166666666666,0.5666666666666667
e3Y7na4SBh4.004,0.3583201436129201,0.0239567831158638,2647.089301955999,2358.779816855362,4995.489219008692,0.15173259002483444,-330.0067758455533,70.16320141953804,4.3162799685361675,37.25671169622296,7.2137088331977095,-8.496245469894186,-32.455175886708666,-15.15969680476871,-20.683836685558983,-3.3580449040148954,-23.760171176114454,-6.0126809429016665,-6.8609952243844745,-9.98936718123208,-8.833411714666752,6.904982845427607,-9.726539657591097,7.009499301092572,-8.152228287083442,-6.656175680230818,0.5046728971962618,0.7252747252747253,0.7572815533980582,0.5625,0.5444444444444444
